OID_;COD_SITO;COD_PRELIEVO;SITO;FOGLIO;PARTICELLA;COMUNE;MATRICE;ANALITA;VALORE;STATO_SUPERAMENTI;RISCHIO;NRIC;UNITA_M_MANGIMI;UNITA_M_VEGETALI
14031;IDC2F59P1A;IDC2F59P1A;C2;59,000000000000000;1;CASERTA;MAIS IN GRANI;1, 2, 3, 7, 8, 9 - H6CDD;0,002000000000000;0,000000000000000; ;2016100936; ;ng/kg
14032;IDC2F59P1A;IDC2F59P1A;C2;59,000000000000000;1;CASERTA;MAIS IN GRANI;1, 2, 3, 7, 8, 9 - H6CDF;0,031000000000000;0,000000000000000; ;2016100936; ;ng/kg
14033;IDC2F59P1A;IDC2F59P1A;C2;59,000000000000000;1;CASERTA;MAIS IN GRANI;2, 3, 4, 6, 7, 8 - H6CDF;0,013000000000000;0,000000000000000; ;2016100936; ;ng/kg
14034;IDC2F59P1A;IDC2F59P1A;C2;59,000000000000000;1;CASERTA;MAIS IN GRANI;2, 3, 4, 7, 8 - P5CDF;0,002000000000000;0,000000000000000; ;2016100936; ;ng/kg
14692;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;WHO-PCDD/F+PCB-TEQ-MB;0,005000000000000;0,000000000000000;2a;2014145493;pg-TE/g; 
14693;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;WHO-PCDD/F-TEQ-UB;0,005000000000000;0,000000000000000;2a;2014145493;pg-TE/g; 
14694;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;WHO-PCDD/F-TEQ-MB;0,004000000000000;0,000000000000000;2a;2014145493;pg-TE/g; 
14695;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;WHO-PCB-TEQ-LB;0,000200000000000;0,000000000000000;2a;2014145493;pg-TE/g; 
14696;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;WHO-PCDD/F+PCB-TEQ-LB;0,006000000000000;0,000000000000000;2a;2014145493;pg-TE/g; 
14697;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;BENZO (A) ANTRACENE;0,200000000000000;0,000000000000000;2a;2014145493;ug/kg; 
14698;ID76F34P310;ID76F34P310;76;34,000000000000000;310;NOLA;POMODORI;BENZO (A) PIRENE;0,200000000000000;0,000000000000000;2a;2014145493;ug/kg; 
14699;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;PECB-123;0,055200000000000;0,000000000000000;2a;201586029; ;ng/kg
14700;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;HXCB-156;0,377200000000000;0,000000000000000;2a;201586029; ;ng/kg
14701;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;HXCB-157;0,006164000000000;0,000000000000000;2a;201586029; ;ng/kg
14702;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;HXCB-167;0,092000000000000;0,000000000000000;2a;201586029; ;ng/kg
14703;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;HXCB-169;0,000460000000000;0,000000000000000;2a;201586029; ;ng/kg
14704;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;O8CDD;0,078200000000000;0,000000000000000;2a;201586029; ;ng/kg
14705;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;O8CDF;0,004600000000000;0,000000000000000;2a;201586029; ;ng/kg
14706;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;PECB-126;0,041400000000000;0,000000000000000;2a;201586029; ;ng/kg
14707;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;TECB-77;0,216200000000000;0,000000000000000;2a;201586029; ;ng/kg
14708;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;TECB-81;0,023000000000000;0,000000000000000;2a;201586029; ;ng/kg
14709;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;WHO-PCB-TEQ-LB;0,030300000000000;0,000000000000000;2a;201586029; ;ng/kg
14710;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;1,2,3,4,7,8-H6CDD;0,001058000000000;0,000000000000000;2a;201586029; ;ng/kg
14711;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;1,2,3,6,7,8-H6CDD;0,001104000000000;0,000000000000000;2a;201586029; ;ng/kg
14712;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;2,3,7,8-T4CDF;0,001150000000000;0,000000000000000;2a;201586029; ;ng/kg
14713;ID97F2P30;ID97F2P30;97;2,000000000000000;30;VILLA LITERNO;ERBA;1,2,3,6,7,8-H6CDF;0,009200000000000;0,000000000000000;2a;201586029; ;ng/kg
14714;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,7,8,9-H6CDF;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14715;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,7,8,9-H6CDD;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14716;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,6,7,8-H6CDF;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14717;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,6,7,8-H6CDD;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14718;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,4,7,8-H6CDF;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14719;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,4,7,8-H6CDD;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14720;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,4,7,8,9-H7CDF;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14721;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;1,2,3,4,6,7,8-H7CDF;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14722;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;TECB-81;0,320000000000000;0,000000000000000;2a;2015113022;pg/g; 
14723;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;2,3,7,8-T4CDD;0,001000000000000;0,000000000000000;2a;2015113022;pg/g; 
14724;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;HPCB-189;0,100000000000000;0,000000000000000;2a;2015113022;pg/g; 
14725;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCDD/F+PCB-TEQ-LB;0,031000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14726;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCB-TEQ-MB;0,029000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14727;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCB-TEQ-LB;0,027000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14728;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCDD/F-TEQ-LB;0,004000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14729;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCDD/F+PCB-TEQ-UB;0,037000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14730;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCDD/F-TEQ-MB;0,006000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14731;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCDD/F-TEQ-UB;0,007000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14732;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCB-TEQ-UB;0,030000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14733;ID87F1P189;ID87F1P189;87;1,000000000000000;189;SAVIANO;NOCI;WHO-PCDD/F+PCB-TEQ-MB;0,035000000000000;0,000000000000000;2a;2015113022;pg-TE/g; 
14734;ID8F39P216;ID8F39P216;8;39,000000000000000;216;NOLA;NOCI;TALLIO;0,010700000000000;0,000000000000000;4;2014113132;mg/kg; 
14735;ID8F39P216;ID8F39P216;8;39,000000000000000;216;NOLA;NOCI;STRONZIO;7,270000000000000;0,000000000000000;4;2014113132;mg/kg; 
14736;ID8F39P216;ID8F39P216;8;39,000000000000000;216;NOLA;NOCI;STAGNO;0,016400000000000;0,000000000000000;4;2014113132;mg/kg; 
14737;ID8F39P216;ID8F39P216;8;39,000000000000000;216;NOLA;NOCI;SELENIO;0,088800000000000;0,000000000000000;4;2014113132;mg/kg; 
14738;ID8F39P216;ID8F39P216;8;39,000000000000000;216;NOLA;NOCI;RAME;13,600000000000000;0,000000000000000;4;2014113132;mg/kg; 
14035;IDC2F7P12A;IDC2F7P12A;C2;7,000000000000000;12;SAN MARCO EVANGELISTA;ERBA;WHO-PCB-TEQ UB (AL 12% DI UMIDITA');0,040000000000000;0,000000000000000; ;201685410; ;ng-TEQ/kg
14036;IDC2F7P12A;IDC2F7P12A;C2;7,000000000000000;12;SAN MARCO EVANGELISTA;ERBA;WHO-PCDD/F+PCB-TEQ UB (AL 12% DI UMIDITA');0,058000000000000;0,000000000000000; ;201685410; ;ng-TEQ/kg
14037;IDC2F7P12A;IDC2F7P12A;C2;7,000000000000000;12;SAN MARCO EVANGELISTA;ERBA;WHO-PCDD/F-TEQ UB (AL 12% DI UMIDITA');0,018000000000000;0,000000000000000; ;201685410; ;ng-TEQ/kg
14038;IDC2F7P12A;IDC2F7P12A;C2;7,000000000000000;12;SAN MARCO EVANGELISTA;ERBA;Zinco;13,600000000000000;0,000000000000000; ;201685410; ;mg/kg
14039;IDC2F7P228;IDC2F7P228;C2;7,000000000000000;228;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 6, 7, 8 - H7CDD;0,052200000000000;0,000000000000000;2c;201685393; ;ng/kg
14040;IDC2F7P228;IDC2F7P228;C2;7,000000000000000;228;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 6, 7, 8 - H7CDF;0,635000000000000;0,000000000000000;2c;201685393; ;ng/kg
14041;IDC2F7P228;IDC2F7P228;C2;7,000000000000000;228;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 7, 8 - H6CDD;0,000600000000000;0,000000000000000;2c;201685393; ;ng/kg
14042;IDC2F7P228;IDC2F7P228;C2;7,000000000000000;228;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 7, 8 - H6CDF;0,002000000000000;0,000000000000000;2c;201685393; ;ng/kg
14043;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 6, 7, 8 - H7CDD;0,007000000000000;0,000000000000000; ;201690712; ;ng/kg
14044;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 6, 7, 8 - H7CDF;0,009000000000000;0,000000000000000; ;201690712; ;ng/kg
14045;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 7, 8 - H6CDD;0,003000000000000;0,000000000000000; ;201690712; ;ng/kg
14046;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 7, 8 - H6CDF;0,003000000000000;0,000000000000000; ;201690712; ;ng/kg
14047;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 4, 7, 8, 9 - H7CDF;0,012000000000000;0,000000000000000; ;201690712; ;ng/kg
14048;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 6, 7, 8 - H6CDF;0,003000000000000;0,000000000000000; ;201690712; ;ng/kg
14049;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 7, 8 - P5CDD;0,010000000000000;0,000000000000000; ;201690712; ;ng/kg
14050;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;1, 2, 3, 7, 8 - P5CDF;0,001000000000000;0,000000000000000; ;201690712; ;ng/kg
14051;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;ALDRIN;0,002000000000000;0,000000000000000;5;2014128167; ;mg/kg
14052;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;ALACLOR;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14053;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;4,4 DDT;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14054;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;4,4 DDE;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14055;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;4,4 DDD;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14056;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;2,4 DDT;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14057;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;2,4 DDE;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14058;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;2,4 DDD;0,001000000000000;0,000000000000000;5;2014128167; ;mg/kg
14059;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;SELENIO;0,006990000000000;0,000000000000000;5;2014128108; ;mg/kg
14060;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;COBALTO;0,040700000000000;0,000000000000000;5;2014128108; ;mg/kg
14061;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;SOMMA DDT/44DDE/44DDD;0,001000000000000;0,000000000000000;5;2014128108; ;mg/kg
14062;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;EPTACLOROEPOSSIDO CIS;0,001000000000000;0,000000000000000;5;2014128108; ;mg/kg
14063;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;EPTACLORO EPOSSIDO;0,001000000000000;0,000000000000000;5;2014128108; ;mg/kg
14064;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;EPTACLORO;0,001000000000000;0,000000000000000;5;2014128108; ;mg/kg
14065;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;ENDRIN;0,002000000000000;0,000000000000000;5;2014128108; ;mg/kg
14066;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;ENDOSULFAN SOLFATO;0,001000000000000;0,000000000000000;5;2014128108; ;mg/kg
14067;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;DIELDRIN;0,002000000000000;0,000000000000000;5;2014128108; ;mg/kg
14068;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;DELTA-HCH;0,002000000000000;0,000000000000000;5;2014128108; ;mg/kg
14069;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;HCH - ALFA;0,002000000000000;0,000000000000000;5;2014128108; ;mg/kg
14070;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;HCH - BETA;0,002000000000000;0,000000000000000;5;2014128108; ;mg/kg
14071;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;CADMIO;0,012000000000000;0,000000000000000;5;2014128108; ;mg/kg
14072;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;BERILLIO;0,019800000000000;0,000000000000000;5;2014128108; ;mg/kg
14073;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;ARSENICO;0,418000000000000;0,000000000000000;5;2014128108; ;mg/kg
14074;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;ARSENICO;0,300000000000000;0,000000000000000;5;2014128108; ;mg/kg
14075;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;CROMO;0,099500000000000;0,000000000000000;5;2014128108; ;mg/kg
14076;ID7F46P236;ID7F46P236;7;46,000000000000000;236;VILLA LITERNO;ERBA;MERCURIO;0,061000000000000;0,000000000000000;5;2014128108; ;mg/kg
14739;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;DELTA-HCH;0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14740;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;DIBENZO (A,H) ANTRACENE;0,200000000000000;0,000000000000000; ;201690712; ;µg/kg
14741;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;DIELDRIN;0,002000000000000;0,000000000000000; ;201690712; ;mg/kg
14742;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;ENDOSULFAN (ISOMERO ALFA);0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14743;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;ENDOSULFAN (ISOMERO BETA);0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14744;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;ENDOSULFAN SOLFATO;0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14745;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;EPTACLORO;0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14746;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;EPTACLORO EPOSSIDO;0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14747;IDC2F7P5158;IDC2F7P5158;C2;7,000000000000000;5158;SAN MARCO EVANGELISTA;ERBA;EPTACLOROEPOSSIDO CIS;0,001000000000000;0,000000000000000; ;201690712; ;mg/kg
14748;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;CRISENE;0,200000000000000;0,000000000000000; ;201666585; ;µg/kg
14749;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;Cromo;0,448000000000000;0,000000000000000; ;201666585; ;mg/kg
14750;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;DIBENZO (A,H) ANTRACENE;0,200000000000000;0,000000000000000; ;201666585; ;µg/kg
14751;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;HPCB-189;0,006000000000000;0,000000000000000; ;201666585; ;ng/kg
14752;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;HXCB-156;0,718000000000000;0,000000000000000; ;201666585; ;ng/kg
14753;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;HXCB-157;0,110000000000000;0,000000000000000; ;201666585; ;ng/kg
14754;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;HXCB-167;0,368000000000000;0,000000000000000; ;201666585; ;ng/kg
14755;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;HXCB-169;0,009000000000000;0,000000000000000; ;201666585; ;ng/kg
14756;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;Manganese;37,609999999999999;0,000000000000000; ;201666585; ;mg/kg
14757;IDC4F5P5036A;IDC4F5P5036A;C4;5,000000000000000;5036;CASTEL VOLTURNO;ERBA;Mercurio;0,050000000000000;0,000000000000000; ;201666585; ;mg/kg
14758;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;BENZO (A) ANTRACENE;0,200000000000000;0,000000000000000; ;201668328; ;µg/kg
14759;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;BENZO (A) PIRENE;0,200000000000000;0,000000000000000; ;201668328; ;µg/kg
14760;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;BENZO (K) FLUORANTENE;0,200000000000000;0,000000000000000; ;201668328; ;µg/kg
14761;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;BENZO(B)FLUORANTENE;0,200000000000000;0,000000000000000; ;201668328; ;µg/kg
14762;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Berillio;0,002100000000000;0,000000000000000; ;201668328; ;mg/kg
14763;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Cadmio;0,006000000000000;0,000000000000000; ;201668328; ;mg/kg riferito al 12% di umidità relativa
14764;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Cobalto;0,122000000000000;0,000000000000000; ;201668328; ;mg/kg
14765;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;CRISENE;0,600000000000000;0,000000000000000; ;201668328; ;µg/kg
14766;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Cromo;0,247000000000000;0,000000000000000; ;201668328; ;mg/kg
14767;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;DIBENZO (A,H) ANTRACENE;0,200000000000000;0,000000000000000; ;201668328; ;µg/kg
14768;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;HPCB-189;0,005000000000000;0,000000000000000; ;201668328; ;ng/kg
14769;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;HXCB-156;0,352000000000000;0,000000000000000; ;201668328; ;ng/kg
14770;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;HXCB-157;0,176000000000000;0,000000000000000; ;201668328; ;ng/kg
14771;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;HXCB-167;0,009000000000000;0,000000000000000; ;201668328; ;ng/kg
14772;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;HXCB-169;0,000500000000000;0,000000000000000; ;201668328; ;ng/kg
14773;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Manganese;40,189999999999998;0,000000000000000; ;201668328; ;mg/kg
14774;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Mercurio;0,050000000000000;0,000000000000000; ;201668328; ;mg/kg
14775;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Molibdeno;2,688000000000000;0,000000000000000; ;201668328; ;mg/kg
14776;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;Nichel;2,285000000000000;0,000000000000000; ;201668328; ;mg/kg
14777;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;O8CDD;0,005000000000000;0,000000000000000; ;201668328; ;ng/kg
14778;ID1001F5P5024A;ID1001F5P5024A;1001;5,000000000000000;5024;CASTEL VOLTURNO;ERBA;O8CDF;0,005000000000000;0,000000000000000; ;201668328; ;ng/kg
14077;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;ARSENICO;0,004180000000000;0,000000000000000;2a;2014143755;mg/kg; 
14078;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;ANTIMONIO;0,000810000000000;0,000000000000000;2a;2014143755;mg/kg; 
14079;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;DELTA-HCH;0,002000000000000;0,000000000000000;2a;2014143755;mg/kg; 
14080;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;MOLIBDENO;0,019300000000000;0,000000000000000;2a;2014143755;mg/kg; 
14081;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;HCH - ALFA;0,002000000000000;0,000000000000000;2a;2014143755;mg/kg; 
14082;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;NICHEL;0,054700000000000;0,000000000000000;2a;2014143755;mg/kg; 
14083;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;HCH - BETA;0,002000000000000;0,000000000000000;2a;2014143755;mg/kg; 
14084;ID78F13P50B;ID78F13P50B;78;13,000000000000000;50B;NOLA;PEPERONI;MERCURIO;0,001510000000000;0,000000000000000;2a;2014143755;mg/kg; 
14085;IDB1F3P63;IDB1F3P63;B1;3,000000000000000;63;SAN VITALIANO;NOCCIOLA;PECB-114;0,380000000000000;0,000000000000000;4;2015109852;pg/g; 
14086;IDB1F3P63;IDB1F3P63;B1;3,000000000000000;63;SAN VITALIANO;NOCCIOLA;PECB-118;12,660000000000000;0,000000000000000;4;2015109852;pg/g; 
14087;IDB1F3P63;IDB1F3P63;B1;3,000000000000000;63;SAN VITALIANO;NOCCIOLA;PECB-123;0,200000000000000;0,000000000000000;4;2015109852;pg/g; 
14088;IDB1F3P63;IDB1F3P63;B1;3,000000000000000;63;SAN VITALIANO;NOCCIOLA;O8CDD;0,207000000000000;0,000000000000000;4;2015109852;pg/g; 
14089;IDB1F3P63;IDB1F3P63;B1;3,000000000000000;63;SAN VITALIANO;NOCCIOLA;HXCB-169;0,040000000000000;0,000000000000000;4;2015109852;pg/g; 
14090;IDB1F3P63;IDB1F3P63;B1;3,000000000000000;63;SAN VITALIANO;NOCCIOLA;HXCB-167;0,830000000000000;0,000000000000000;4;2015109852;pg/g; 
